speaker_id,utt_id,config,attacks,key
LA_0079,LA_T_2520083_aug_1,-,-,bonafide
LA_0079,LA_T_2520083_aug_2,-,-,bonafide
LA_0079,LA_T_2520083_aug_3,-,-,bonafide
LA_0079,LA_T_2520083_aug_4,-,-,bonafide
LA_0079,LA_T_2520083_aug_5,-,-,bonafide
LA_0079,LA_T_2562689_aug_1,-,-,bonafide
LA_0079,LA_T_2562689_aug_2,-,-,bonafide
LA_0079,LA_T_2562689_aug_3,-,-,bonafide
LA_0079,LA_T_2562689_aug_4,-,-,bonafide
LA_0079,LA_T_2562689_aug_5,-,-,bonafide
LA_0079,LA_T_2564579_aug_1,-,-,bonafide
LA_0079,LA_T_2564579_aug_2,-,-,bonafide
LA_0079,LA_T_2564579_aug_3,-,-,bonafide
LA_0079,LA_T_2564579_aug_4,-,-,bonafide
LA_0079,LA_T_2564579_aug_5,-,-,bonafide
LA_0079,LA_T_2732709_aug_1,-,-,bonafide
LA_0079,LA_T_2732709_aug_2,-,-,bonafide
LA_0079,LA_T_2732709_aug_3,-,-,bonafide
LA_0079,LA_T_2732709_aug_4,-,-,bonafide
LA_0079,LA_T_2732709_aug_5,-,-,bonafide
LA_0079,LA_T_2759900_aug_1,-,-,bonafide
LA_0079,LA_T_2759900_aug_2,-,-,bonafide
LA_0079,LA_T_2759900_aug_3,-,-,bonafide
LA_0079,LA_T_2759900_aug_4,-,-,bonafide
LA_0079,LA_T_2759900_aug_5,-,-,bonafide
LA_0079,LA_T_2838981_aug_1,-,-,bonafide
LA_0079,LA_T_2838981_aug_2,-,-,bonafide
LA_0079,LA_T_2838981_aug_3,-,-,bonafide
LA_0079,LA_T_2838981_aug_4,-,-,bonafide
LA_0079,LA_T_2838981_aug_5,-,-,bonafide
LA_0079,LA_T_2873890_aug_1,-,-,bonafide
LA_0079,LA_T_2873890_aug_2,-,-,bonafide
LA_0079,LA_T_2873890_aug_3,-,-,bonafide
LA_0079,LA_T_2873890_aug_4,-,-,bonafide
LA_0079,LA_T_2873890_aug_5,-,-,bonafide
LA_0079,LA_T_2938316_aug_1,-,-,bonafide
LA_0079,LA_T_2938316_aug_2,-,-,bonafide
LA_0079,LA_T_2938316_aug_3,-,-,bonafide
LA_0079,LA_T_2938316_aug_4,-,-,bonafide
LA_0079,LA_T_2938316_aug_5,-,-,bonafide
LA_0079,LA_T_3131990_aug_1,-,-,bonafide
LA_0079,LA_T_3131990_aug_2,-,-,bonafide
LA_0079,LA_T_3131990_aug_3,-,-,bonafide
LA_0079,LA_T_3131990_aug_4,-,-,bonafide
LA_0079,LA_T_3131990_aug_5,-,-,bonafide
LA_0079,LA_T_3141223_aug_1,-,-,bonafide
LA_0079,LA_T_3141223_aug_2,-,-,bonafide
LA_0079,LA_T_3141223_aug_3,-,-,bonafide
LA_0079,LA_T_3141223_aug_4,-,-,bonafide
LA_0079,LA_T_3141223_aug_5,-,-,bonafide
LA_0079,LA_T_3167734_aug_1,-,-,bonafide
LA_0079,LA_T_3167734_aug_2,-,-,bonafide
LA_0079,LA_T_3167734_aug_3,-,-,bonafide
LA_0079,LA_T_3167734_aug_4,-,-,bonafide
LA_0079,LA_T_3167734_aug_5,-,-,bonafide
LA_0079,LA_T_3187715_aug_1,-,-,bonafide
LA_0079,LA_T_3187715_aug_2,-,-,bonafide
LA_0079,LA_T_3187715_aug_3,-,-,bonafide
LA_0079,LA_T_3187715_aug_4,-,-,bonafide
LA_0079,LA_T_3187715_aug_5,-,-,bonafide
LA_0079,LA_T_3215578_aug_1,-,-,bonafide
LA_0079,LA_T_3215578_aug_2,-,-,bonafide
LA_0079,LA_T_3215578_aug_3,-,-,bonafide
LA_0079,LA_T_3215578_aug_4,-,-,bonafide
LA_0079,LA_T_3215578_aug_5,-,-,bonafide
LA_0079,LA_T_3247389_aug_1,-,-,bonafide
LA_0079,LA_T_3247389_aug_2,-,-,bonafide
LA_0079,LA_T_3247389_aug_3,-,-,bonafide
LA_0079,LA_T_3247389_aug_4,-,-,bonafide
LA_0079,LA_T_3247389_aug_5,-,-,bonafide
LA_0079,LA_T_3346004_aug_1,-,-,bonafide
LA_0079,LA_T_3346004_aug_2,-,-,bonafide
LA_0079,LA_T_3346004_aug_3,-,-,bonafide
LA_0079,LA_T_3346004_aug_4,-,-,bonafide
LA_0079,LA_T_3346004_aug_5,-,-,bonafide
LA_0079,LA_T_3441957_aug_1,-,-,bonafide
LA_0079,LA_T_3441957_aug_2,-,-,bonafide
LA_0079,LA_T_3441957_aug_3,-,-,bonafide
LA_0079,LA_T_3441957_aug_4,-,-,bonafide
LA_0079,LA_T_3441957_aug_5,-,-,bonafide
LA_0079,LA_T_3561136_aug_1,-,-,bonafide
LA_0079,LA_T_3561136_aug_2,-,-,bonafide
LA_0079,LA_T_3561136_aug_3,-,-,bonafide
LA_0079,LA_T_3561136_aug_4,-,-,bonafide
LA_0079,LA_T_3561136_aug_5,-,-,bonafide
LA_0079,LA_T_3576775_aug_1,-,-,bonafide
LA_0079,LA_T_3576775_aug_2,-,-,bonafide
LA_0079,LA_T_3576775_aug_3,-,-,bonafide
LA_0079,LA_T_3576775_aug_4,-,-,bonafide
LA_0079,LA_T_3576775_aug_5,-,-,bonafide
LA_0079,LA_T_3580508_aug_1,-,-,bonafide
LA_0079,LA_T_3580508_aug_2,-,-,bonafide
LA_0079,LA_T_3580508_aug_3,-,-,bonafide
LA_0079,LA_T_3580508_aug_4,-,-,bonafide
LA_0079,LA_T_3580508_aug_5,-,-,bonafide
LA_0079,LA_T_3635733_aug_1,-,-,bonafide
LA_0079,LA_T_3635733_aug_2,-,-,bonafide
LA_0079,LA_T_3635733_aug_3,-,-,bonafide
LA_0079,LA_T_3635733_aug_4,-,-,bonafide
LA_0079,LA_T_3635733_aug_5,-,-,bonafide
LA_0079,LA_T_3636245_aug_1,-,-,bonafide
LA_0079,LA_T_3636245_aug_2,-,-,bonafide
LA_0079,LA_T_3636245_aug_3,-,-,bonafide
LA_0079,LA_T_3636245_aug_4,-,-,bonafide
LA_0079,LA_T_3636245_aug_5,-,-,bonafide
LA_0079,LA_T_3810183_aug_1,-,-,bonafide
LA_0079,LA_T_3810183_aug_2,-,-,bonafide
LA_0079,LA_T_3810183_aug_3,-,-,bonafide
LA_0079,LA_T_3810183_aug_4,-,-,bonafide
LA_0079,LA_T_3810183_aug_5,-,-,bonafide
LA_0079,LA_T_3849267_aug_1,-,-,bonafide
LA_0079,LA_T_3849267_aug_2,-,-,bonafide
LA_0079,LA_T_3849267_aug_3,-,-,bonafide
LA_0079,LA_T_3849267_aug_4,-,-,bonafide
LA_0079,LA_T_3849267_aug_5,-,-,bonafide
LA_0079,LA_T_3995089_aug_1,-,-,bonafide
LA_0079,LA_T_3995089_aug_2,-,-,bonafide
LA_0079,LA_T_3995089_aug_3,-,-,bonafide
LA_0079,LA_T_3995089_aug_4,-,-,bonafide
LA_0079,LA_T_3995089_aug_5,-,-,bonafide
LA_0079,LA_T_3999087_aug_1,-,-,bonafide
LA_0079,LA_T_3999087_aug_2,-,-,bonafide
LA_0079,LA_T_3999087_aug_3,-,-,bonafide
LA_0079,LA_T_3999087_aug_4,-,-,bonafide
LA_0079,LA_T_3999087_aug_5,-,-,bonafide
LA_0079,LA_T_3999267_aug_1,-,-,bonafide
LA_0079,LA_T_3999267_aug_2,-,-,bonafide
LA_0079,LA_T_3999267_aug_3,-,-,bonafide
LA_0079,LA_T_3999267_aug_4,-,-,bonafide
LA_0079,LA_T_3999267_aug_5,-,-,bonafide
LA_0079,LA_T_4053835_aug_1,-,-,bonafide
LA_0079,LA_T_4053835_aug_2,-,-,bonafide
LA_0079,LA_T_4053835_aug_3,-,-,bonafide
LA_0079,LA_T_4053835_aug_4,-,-,bonafide
LA_0079,LA_T_4053835_aug_5,-,-,bonafide
LA_0079,LA_T_4118798_aug_1,-,-,bonafide
LA_0079,LA_T_4118798_aug_2,-,-,bonafide
LA_0079,LA_T_4118798_aug_3,-,-,bonafide
LA_0079,LA_T_4118798_aug_4,-,-,bonafide
LA_0079,LA_T_4118798_aug_5,-,-,bonafide
LA_0079,LA_T_4155454_aug_1,-,-,bonafide
LA_0079,LA_T_4155454_aug_2,-,-,bonafide
LA_0079,LA_T_4155454_aug_3,-,-,bonafide
LA_0079,LA_T_4155454_aug_4,-,-,bonafide
LA_0079,LA_T_4155454_aug_5,-,-,bonafide
LA_0079,LA_T_4179989_aug_1,-,-,bonafide
LA_0079,LA_T_4179989_aug_2,-,-,bonafide
LA_0079,LA_T_4179989_aug_3,-,-,bonafide
LA_0079,LA_T_4179989_aug_4,-,-,bonafide
LA_0079,LA_T_4179989_aug_5,-,-,bonafide
LA_0079,LA_T_4197307_aug_1,-,-,bonafide
LA_0079,LA_T_4197307_aug_2,-,-,bonafide
LA_0079,LA_T_4197307_aug_3,-,-,bonafide
LA_0079,LA_T_4197307_aug_4,-,-,bonafide
LA_0079,LA_T_4197307_aug_5,-,-,bonafide
LA_0079,LA_T_4237787_aug_1,-,-,bonafide
LA_0079,LA_T_4237787_aug_2,-,-,bonafide
LA_0079,LA_T_4237787_aug_3,-,-,bonafide
LA_0079,LA_T_4237787_aug_4,-,-,bonafide
LA_0079,LA_T_4237787_aug_5,-,-,bonafide
LA_0079,LA_T_4239283_aug_1,-,-,bonafide
LA_0079,LA_T_4239283_aug_2,-,-,bonafide
LA_0079,LA_T_4239283_aug_3,-,-,bonafide
LA_0079,LA_T_4239283_aug_4,-,-,bonafide
LA_0079,LA_T_4239283_aug_5,-,-,bonafide
LA_0079,LA_T_4244329_aug_1,-,-,bonafide
LA_0079,LA_T_4244329_aug_2,-,-,bonafide
LA_0079,LA_T_4244329_aug_3,-,-,bonafide
LA_0079,LA_T_4244329_aug_4,-,-,bonafide
LA_0079,LA_T_4244329_aug_5,-,-,bonafide
LA_0079,LA_T_4339311_aug_1,-,-,bonafide
LA_0079,LA_T_4339311_aug_2,-,-,bonafide
LA_0079,LA_T_4339311_aug_3,-,-,bonafide
LA_0079,LA_T_4339311_aug_4,-,-,bonafide
LA_0079,LA_T_4339311_aug_5,-,-,bonafide
LA_0079,LA_T_4362109_aug_1,-,-,bonafide
LA_0079,LA_T_4362109_aug_2,-,-,bonafide
LA_0079,LA_T_4362109_aug_3,-,-,bonafide
LA_0079,LA_T_4362109_aug_4,-,-,bonafide
LA_0079,LA_T_4362109_aug_5,-,-,bonafide
LA_0079,LA_T_4428691_aug_1,-,-,bonafide
LA_0079,LA_T_4428691_aug_2,-,-,bonafide
LA_0079,LA_T_4428691_aug_3,-,-,bonafide
LA_0079,LA_T_4428691_aug_4,-,-,bonafide
LA_0079,LA_T_4428691_aug_5,-,-,bonafide
LA_0079,LA_T_4752788_aug_1,-,-,bonafide
LA_0079,LA_T_4752788_aug_2,-,-,bonafide
LA_0079,LA_T_4752788_aug_3,-,-,bonafide
LA_0079,LA_T_4752788_aug_4,-,-,bonafide
LA_0079,LA_T_4752788_aug_5,-,-,bonafide
LA_0079,LA_T_4756464_aug_1,-,-,bonafide
LA_0079,LA_T_4756464_aug_2,-,-,bonafide
LA_0079,LA_T_4756464_aug_3,-,-,bonafide
LA_0079,LA_T_4756464_aug_4,-,-,bonafide
LA_0079,LA_T_4756464_aug_5,-,-,bonafide
LA_0079,LA_T_4822766_aug_1,-,-,bonafide
LA_0079,LA_T_4822766_aug_2,-,-,bonafide
LA_0079,LA_T_4822766_aug_3,-,-,bonafide
LA_0079,LA_T_4822766_aug_4,-,-,bonafide
LA_0079,LA_T_4822766_aug_5,-,-,bonafide
LA_0079,LA_T_5096578_aug_1,-,-,bonafide
LA_0079,LA_T_5096578_aug_2,-,-,bonafide
LA_0079,LA_T_5096578_aug_3,-,-,bonafide
LA_0079,LA_T_5096578_aug_4,-,-,bonafide
LA_0079,LA_T_5096578_aug_5,-,-,bonafide
LA_0079,LA_T_5161420_aug_1,-,-,bonafide
LA_0079,LA_T_5161420_aug_2,-,-,bonafide
LA_0079,LA_T_5161420_aug_3,-,-,bonafide
LA_0079,LA_T_5161420_aug_4,-,-,bonafide
LA_0079,LA_T_5161420_aug_5,-,-,bonafide
LA_0079,LA_T_5191549_aug_1,-,-,bonafide
LA_0079,LA_T_5191549_aug_2,-,-,bonafide
LA_0079,LA_T_5191549_aug_3,-,-,bonafide
LA_0079,LA_T_5191549_aug_4,-,-,bonafide
LA_0079,LA_T_5191549_aug_5,-,-,bonafide
LA_0079,LA_T_5337549_aug_1,-,-,bonafide
LA_0079,LA_T_5337549_aug_2,-,-,bonafide
LA_0079,LA_T_5337549_aug_3,-,-,bonafide
LA_0079,LA_T_5337549_aug_4,-,-,bonafide
LA_0079,LA_T_5337549_aug_5,-,-,bonafide
LA_0079,LA_T_5387852_aug_1,-,-,bonafide
LA_0079,LA_T_5387852_aug_2,-,-,bonafide
LA_0079,LA_T_5387852_aug_3,-,-,bonafide
LA_0079,LA_T_5387852_aug_4,-,-,bonafide
LA_0079,LA_T_5387852_aug_5,-,-,bonafide
LA_0079,LA_T_5521272_aug_1,-,-,bonafide
LA_0079,LA_T_5521272_aug_2,-,-,bonafide
LA_0079,LA_T_5521272_aug_3,-,-,bonafide
LA_0079,LA_T_5521272_aug_4,-,-,bonafide
LA_0079,LA_T_5521272_aug_5,-,-,bonafide
LA_0079,LA_T_5761909_aug_1,-,-,bonafide
LA_0079,LA_T_5761909_aug_2,-,-,bonafide
LA_0079,LA_T_5761909_aug_3,-,-,bonafide
LA_0079,LA_T_5761909_aug_4,-,-,bonafide
LA_0079,LA_T_5761909_aug_5,-,-,bonafide
LA_0079,LA_T_5777819_aug_1,-,-,bonafide
LA_0079,LA_T_5777819_aug_2,-,-,bonafide
LA_0079,LA_T_5777819_aug_3,-,-,bonafide
LA_0079,LA_T_5777819_aug_4,-,-,bonafide
LA_0079,LA_T_5777819_aug_5,-,-,bonafide
LA_0079,LA_T_5785306_aug_1,-,-,bonafide
LA_0079,LA_T_5785306_aug_2,-,-,bonafide
LA_0079,LA_T_5785306_aug_3,-,-,bonafide
LA_0079,LA_T_5785306_aug_4,-,-,bonafide
LA_0079,LA_T_5785306_aug_5,-,-,bonafide
LA_0079,LA_T_5954195_aug_1,-,-,bonafide
LA_0079,LA_T_5954195_aug_2,-,-,bonafide
LA_0079,LA_T_5954195_aug_3,-,-,bonafide
LA_0079,LA_T_5954195_aug_4,-,-,bonafide
LA_0079,LA_T_5954195_aug_5,-,-,bonafide
LA_0079,LA_T_6058143_aug_1,-,-,bonafide
LA_0079,LA_T_6058143_aug_2,-,-,bonafide
LA_0079,LA_T_6058143_aug_3,-,-,bonafide
LA_0079,LA_T_6058143_aug_4,-,-,bonafide
LA_0079,LA_T_6058143_aug_5,-,-,bonafide
LA_0079,LA_T_6074694_aug_1,-,-,bonafide
LA_0079,LA_T_6074694_aug_2,-,-,bonafide
LA_0079,LA_T_6074694_aug_3,-,-,bonafide
LA_0079,LA_T_6074694_aug_4,-,-,bonafide
LA_0079,LA_T_6074694_aug_5,-,-,bonafide
LA_0079,LA_T_6105178_aug_1,-,-,bonafide
LA_0079,LA_T_6105178_aug_2,-,-,bonafide
LA_0079,LA_T_6105178_aug_3,-,-,bonafide
LA_0079,LA_T_6105178_aug_4,-,-,bonafide
LA_0079,LA_T_6105178_aug_5,-,-,bonafide
LA_0079,LA_T_6200206_aug_1,-,-,bonafide
LA_0079,LA_T_6200206_aug_2,-,-,bonafide
LA_0079,LA_T_6200206_aug_3,-,-,bonafide
LA_0079,LA_T_6200206_aug_4,-,-,bonafide
LA_0079,LA_T_6200206_aug_5,-,-,bonafide
LA_0079,LA_T_6214695_aug_1,-,-,bonafide
LA_0079,LA_T_6214695_aug_2,-,-,bonafide
LA_0079,LA_T_6214695_aug_3,-,-,bonafide
LA_0079,LA_T_6214695_aug_4,-,-,bonafide
LA_0079,LA_T_6214695_aug_5,-,-,bonafide
LA_0079,LA_T_6324553_aug_1,-,-,bonafide
LA_0079,LA_T_6324553_aug_2,-,-,bonafide
LA_0079,LA_T_6324553_aug_3,-,-,bonafide
LA_0079,LA_T_6324553_aug_4,-,-,bonafide
LA_0079,LA_T_6324553_aug_5,-,-,bonafide
LA_0079,LA_T_6335714_aug_1,-,-,bonafide
LA_0079,LA_T_6335714_aug_2,-,-,bonafide
LA_0079,LA_T_6335714_aug_3,-,-,bonafide
LA_0079,LA_T_6335714_aug_4,-,-,bonafide
LA_0079,LA_T_6335714_aug_5,-,-,bonafide
LA_0079,LA_T_6370865_aug_1,-,-,bonafide
LA_0079,LA_T_6370865_aug_2,-,-,bonafide
LA_0079,LA_T_6370865_aug_3,-,-,bonafide
LA_0079,LA_T_6370865_aug_4,-,-,bonafide
LA_0079,LA_T_6370865_aug_5,-,-,bonafide
LA_0079,LA_T_6405980_aug_1,-,-,bonafide
LA_0079,LA_T_6405980_aug_2,-,-,bonafide
LA_0079,LA_T_6405980_aug_3,-,-,bonafide
LA_0079,LA_T_6405980_aug_4,-,-,bonafide
LA_0079,LA_T_6405980_aug_5,-,-,bonafide
LA_0079,LA_T_6426017_aug_1,-,-,bonafide
LA_0079,LA_T_6426017_aug_2,-,-,bonafide
LA_0079,LA_T_6426017_aug_3,-,-,bonafide
LA_0079,LA_T_6426017_aug_4,-,-,bonafide
LA_0079,LA_T_6426017_aug_5,-,-,bonafide
LA_0079,LA_T_6492747_aug_1,-,-,bonafide
LA_0079,LA_T_6492747_aug_2,-,-,bonafide
LA_0079,LA_T_6492747_aug_3,-,-,bonafide
LA_0079,LA_T_6492747_aug_4,-,-,bonafide
LA_0079,LA_T_6492747_aug_5,-,-,bonafide
LA_0079,LA_T_6618587_aug_1,-,-,bonafide
LA_0079,LA_T_6618587_aug_2,-,-,bonafide
LA_0079,LA_T_6618587_aug_3,-,-,bonafide
LA_0079,LA_T_6618587_aug_4,-,-,bonafide
LA_0079,LA_T_6618587_aug_5,-,-,bonafide
LA_0079,LA_T_6630946_aug_1,-,-,bonafide
LA_0079,LA_T_6630946_aug_2,-,-,bonafide
LA_0079,LA_T_6630946_aug_3,-,-,bonafide
LA_0079,LA_T_6630946_aug_4,-,-,bonafide
LA_0079,LA_T_6630946_aug_5,-,-,bonafide
LA_0079,LA_T_6721654_aug_1,-,-,bonafide
LA_0079,LA_T_6721654_aug_2,-,-,bonafide
LA_0079,LA_T_6721654_aug_3,-,-,bonafide
LA_0079,LA_T_6721654_aug_4,-,-,bonafide
LA_0079,LA_T_6721654_aug_5,-,-,bonafide
LA_0079,LA_T_6736628_aug_1,-,-,bonafide
LA_0079,LA_T_6736628_aug_2,-,-,bonafide
LA_0079,LA_T_6736628_aug_3,-,-,bonafide
LA_0079,LA_T_6736628_aug_4,-,-,bonafide
LA_0079,LA_T_6736628_aug_5,-,-,bonafide
LA_0079,LA_T_6768659_aug_1,-,-,bonafide
LA_0079,LA_T_6768659_aug_2,-,-,bonafide
LA_0079,LA_T_6768659_aug_3,-,-,bonafide
LA_0079,LA_T_6768659_aug_4,-,-,bonafide
LA_0079,LA_T_6768659_aug_5,-,-,bonafide
LA_0079,LA_T_6960204_aug_1,-,-,bonafide
LA_0079,LA_T_6960204_aug_2,-,-,bonafide
LA_0079,LA_T_6960204_aug_3,-,-,bonafide
LA_0079,LA_T_6960204_aug_4,-,-,bonafide
LA_0079,LA_T_6960204_aug_5,-,-,bonafide
LA_0079,LA_T_7122854_aug_1,-,-,bonafide
LA_0079,LA_T_7122854_aug_2,-,-,bonafide
LA_0079,LA_T_7122854_aug_3,-,-,bonafide
LA_0079,LA_T_7122854_aug_4,-,-,bonafide
LA_0079,LA_T_7122854_aug_5,-,-,bonafide
LA_0079,LA_T_7123800_aug_1,-,-,bonafide
LA_0079,LA_T_7123800_aug_2,-,-,bonafide
LA_0079,LA_T_7123800_aug_3,-,-,bonafide
LA_0079,LA_T_7123800_aug_4,-,-,bonafide
LA_0079,LA_T_7123800_aug_5,-,-,bonafide
LA_0079,LA_T_7248140_aug_1,-,-,bonafide
LA_0079,LA_T_7248140_aug_2,-,-,bonafide
LA_0079,LA_T_7248140_aug_3,-,-,bonafide
LA_0079,LA_T_7248140_aug_4,-,-,bonafide
LA_0079,LA_T_7248140_aug_5,-,-,bonafide
LA_0079,LA_T_7288400_aug_1,-,-,bonafide
LA_0079,LA_T_7288400_aug_2,-,-,bonafide
LA_0079,LA_T_7288400_aug_3,-,-,bonafide
LA_0079,LA_T_7288400_aug_4,-,-,bonafide
LA_0079,LA_T_7288400_aug_5,-,-,bonafide
LA_0079,LA_T_7397041_aug_1,-,-,bonafide
LA_0079,LA_T_7397041_aug_2,-,-,bonafide
LA_0079,LA_T_7397041_aug_3,-,-,bonafide
LA_0079,LA_T_7397041_aug_4,-,-,bonafide
LA_0079,LA_T_7397041_aug_5,-,-,bonafide
LA_0079,LA_T_7677120_aug_1,-,-,bonafide
LA_0079,LA_T_7677120_aug_2,-,-,bonafide
LA_0079,LA_T_7677120_aug_3,-,-,bonafide
LA_0079,LA_T_7677120_aug_4,-,-,bonafide
LA_0079,LA_T_7677120_aug_5,-,-,bonafide
LA_0079,LA_T_7737943_aug_1,-,-,bonafide
LA_0079,LA_T_7737943_aug_2,-,-,bonafide
LA_0079,LA_T_7737943_aug_3,-,-,bonafide
LA_0079,LA_T_7737943_aug_4,-,-,bonafide
LA_0079,LA_T_7737943_aug_5,-,-,bonafide
LA_0079,LA_T_7744923_aug_1,-,-,bonafide
LA_0079,LA_T_7744923_aug_2,-,-,bonafide
LA_0079,LA_T_7744923_aug_3,-,-,bonafide
LA_0079,LA_T_7744923_aug_4,-,-,bonafide
LA_0079,LA_T_7744923_aug_5,-,-,bonafide
LA_0079,LA_T_8115679_aug_1,-,-,bonafide
